game_pk,game_date,y,linear,tree,run,outer_fold
744915,2024-07-03 23:07:00+00:00,0,0.6233573869261112,0.5330539075157802,0.2814468386931482,1
747100,2024-07-03 23:20:00+00:00,1,0.5560203124973211,0.5191945030799304,0.8459298605249735,1
744998,2024-07-04 00:05:00+00:00,0,0.5550210461832736,0.4824335042653862,0.6772741366903651,1
746858,2024-07-04 00:05:00+00:00,0,0.49734554711285256,0.4947483669609986,0.2340762878327284,1
745888,2024-07-04 00:10:00+00:00,0,0.5413073839857284,0.6657340216556565,0.6652306580697317,1
746283,2024-07-04 00:10:00+00:00,1,0.5723051920175084,0.5250601989620961,0.9033928928644723,1
746534,2024-07-04 00:40:00+00:00,0,0.5668337914015288,0.5529326888431081,0.46179364477163004,1
745643,2024-07-04 01:40:00+00:00,1,0.5828771601943976,0.5957377456436066,0.8492155140423637,1
746128,2024-07-04 02:10:00+00:00,0,0.5738004722605818,0.5931230031315452,0.5850603470549751,1
745234,2024-07-04 02:10:00+00:00,0,0.539851398674653,0.5043259962629283,0.26598430472355605,1
744834,2024-07-04 15:05:00+00:00,1,0.5579598254924298,0.4816570673283416,0.28090057769160465,1
745484,2024-07-04 16:35:00+00:00,0,0.5727809431439334,0.5847914492556224,0.8067517183695249,1
745726,2024-07-04 17:05:00+00:00,0,0.6261374751349793,0.6111882798841958,0.7206294315665663,1
744912,2024-07-04 17:07:00+00:00,0,0.5595945532149588,0.5328852693871194,0.22249994266374237,1
746619,2024-07-04 17:10:00+00:00,1,0.5969404927069456,0.64055713563531,0.8772502362638664,1
745890,2024-07-04 17:10:00+00:00,1,0.5808246782942086,0.5925168749163214,0.4933571124377595,1
746043,2024-07-04 17:10:00+00:00,0,0.5144182642907115,0.46263817277888347,0.40398535113856626,1
746857,2024-07-04 18:20:00+00:00,1,0.5384869279069086,0.49989714922490563,0.11921460019933548,1
744996,2024-07-04 18:35:00+00:00,0,0.5338271104894634,0.4904210197310264,0.2153567318628504,1
745641,2024-07-04 20:07:00+00:00,1,0.5653872948870369,0.5105077502505759,0.6418371325664979,1
745236,2024-07-04 20:10:00+00:00,1,0.5879669373549522,0.5031880754923322,0.19804752845871695,1
747103,2024-07-04 23:20:00+00:00,0,0.5296369543383112,0.5052649156784609,0.3537408578401701,1
746285,2024-07-05 00:10:00+00:00,0,0.595196273522475,0.5836947689602539,0.6450163851642421,1
746532,2024-07-05 00:10:00+00:00,1,0.5540184362673581,0.5225629214733974,0.2837600258820704,1
746126,2024-07-05 01:10:00+00:00,0,0.5806474427311201,0.5368395545515932,0.6309698547694172,1
746859,2024-07-05 18:20:00+00:00,1,0.5487925565137289,0.507730636496002,0.5807140577341029,1
745479,2024-07-05 22:40:00+00:00,1,0.5489775924583354,0.5502867530913097,0.6237369749461836,1
744836,2024-07-05 22:45:00+00:00,0,0.5835018156947941,0.49333511681522957,0.35922360864447417,1
745725,2024-07-05 23:05:00+00:00,0,0.6080555328643004,0.6328017511984455,0.5776981436024876,1
746046,2024-07-05 23:10:00+00:00,0,0.5851552223530954,0.5416781150749558,0.934912315598742,1
746620,2024-07-05 23:10:00+00:00,0,0.5880757780891659,0.5732788961994352,0.8137795667156186,1
746693,2024-07-05 23:10:00+00:00,0,0.5506782928906002,0.5482908903055906,0.7193616853189966,1
747097,2024-07-05 23:20:00+00:00,0,0.5506517605027468,0.49840886513530114,0.5294278214929623,1
744992,2024-07-06 00:05:00+00:00,1,0.5548905720540928,0.46999498045315086,0.338888465890563,1
746533,2024-07-06 00:10:00+00:00,1,0.5313672787640222,0.5435117068254645,0.5379795360303702,1
745884,2024-07-06 00:10:00+00:00,0,0.5583031915961408,0.5869582267007422,0.48707187595630996,1
745639,2024-07-06 01:40:00+00:00,0,0.5531873735403904,0.5422290888331455,0.1843818125450525,1
745398,2024-07-06 01:40:00+00:00,1,0.5722526147323203,0.563340940188647,0.7686628568648074,1
745237,2024-07-06 01:40:00+00:00,1,0.5222265771944583,0.5384627228431331,0.5575752048320038,1
746127,2024-07-06 02:10:00+00:00,1,0.5954966360999725,0.6114979144321798,0.4875826683907878,1
745724,2024-07-06 17:05:00+00:00,1,0.6179897839810601,0.5755152663862982,0.669464102791996,1
745885,2024-07-06 18:10:00+00:00,1,0.5592668775373414,0.555661777470403,0.5656207182085828,1
746856,2024-07-06 18:20:00+00:00,0,0.5598226933378881,0.5437085154143745,0.13855224689260434,1
744995,2024-07-06 20:05:00+00:00,1,0.5591934719438713,0.4862691557679851,0.34150226927622507,1
745476,2024-07-06 20:05:00+00:00,0,0.5124529454161254,0.537325327554884,0.20577942831798715,1
744835,2024-07-06 20:05:00+00:00,1,0.5974461683225847,0.5399134013881547,0.5964694190160875,1
745642,2024-07-06 20:07:00+00:00,1,0.5391061171176981,0.5326058888446172,0.23768697020203686,1
746694,2024-07-06 20:10:00+00:00,0,0.5361507326834182,0.4742823296717365,0.35401495923190884,1
746615,2024-07-06 20:10:00+00:00,1,0.6301164376860945,0.6227858628200525,0.9418328114382556,1
745235,2024-07-06 20:10:00+00:00,0,0.5643307146739275,0.5540202828852882,0.6682634248463242,1
746044,2024-07-06 20:10:00+00:00,1,0.5747198600278312,0.5220458053339742,0.5672903982351121,1
747099,2024-07-06 23:15:00+00:00,1,0.5391928711880933,0.4997164779989869,0.5061899356139022,1
746129,2024-07-06 23:15:00+00:00,1,0.5858268330159503,0.5797654063541501,0.7218979115440141,1
746529,2024-07-07 01:10:00+00:00,1,0.5083631714472817,0.5216348037180322,0.17918145859642423,1
745395,2024-07-07 01:40:00+00:00,0,0.576499815186459,0.5605766991826279,0.4830550186292299,1
747098,2024-07-07 17:35:00+00:00,1,0.5303984841595489,0.5409270323903614,0.4411661888006336,1
744832,2024-07-07 17:35:00+00:00,0,0.5672171147806662,0.5688922962883082,0.21936629818146727,1
745477,2024-07-07 17:35:00+00:00,0,0.5403143947525525,0.5770592220137996,0.37300231820044133,1
746039,2024-07-07 17:40:00+00:00,1,0.5764254964607377,0.5544535930736931,0.7812396861737826,1
746616,2024-07-07 17:40:00+00:00,1,0.5975518616782791,0.6179352124432363,0.8996041763826327,1
746691,2024-07-07 17:40:00+00:00,0,0.55312482720531,0.5163537168161159,0.5256601370686003,1
745883,2024-07-07 18:10:00+00:00,1,0.5505117320287826,0.5125910700527064,0.44346197830678086,1
746855,2024-07-07 18:20:00+00:00,1,0.5687550707992686,0.5491193890016062,0.6876929262530199,1
744993,2024-07-07 18:35:00+00:00,1,0.5548802542917957,0.49637381621395377,0.35921721571704424,1
746530,2024-07-07 19:10:00+00:00,0,0.512022495558703,0.5403139079539433,0.21895734481748255,1
745637,2024-07-07 20:07:00+00:00,0,0.5447407930555316,0.5150344245475719,0.08974008775672006,1
745391,2024-07-07 20:10:00+00:00,0,0.5643559316910648,0.582911187720277,0.77205631588309,1
745233,2024-07-07 20:10:00+00:00,0,0.5332746069524702,0.6215288244077416,0.7564907910741661,1
746122,2024-07-07 20:10:00+00:00,0,0.5933118268680407,0.5912546320531357,0.7265690589650254,1
745723,2024-07-07 23:10:00+00:00,0,0.617325785627829,0.5737889435962331,0.6266957678899514,1
745480,2024-07-08 16:35:00+00:00,1,0.5385269798161332,0.5782822464399979,0.40085937913368697,1
744833,2024-07-08 20:05:00+00:00,0,0.5578846227224531,0.5526298747596085,0.603090476407181,1
746455,2024-07-08 22:40:00+00:00,1,0.5132086630267257,0.49611930990479164,0.09995650707690587,1
746692,2024-07-08 23:10:00+00:00,1,0.5614839091963414,0.5790895228356469,0.5623576740574396,1
746771,2024-07-09 00:10:00+00:00,0,0.5636473449151603,0.5310479949793064,0.27080556534501177,1
746208,2024-07-09 01:38:00+00:00,0,0.567542391475408,0.5358657738681514,0.5112852607710173,1
747181,2024-07-09 01:40:00+00:00,0,0.5662827898240694,0.646474337828953,0.5556109258592276,1
747014,2024-07-09 22:35:00+00:00,0,0.6057038029232068,0.62212740826136,0.8614651781437757,1
746451,2024-07-09 22:40:00+00:00,0,0.515674372687931,0.472816819507988,0.28366125354006383,1
745557,2024-07-09 22:40:00+00:00,1,0.5732945311959675,0.48667079674925784,0.48391227727302594,1
745074,2024-07-09 22:50:00+00:00,1,0.5277279990668778,0.5203286746297264,0.48469676048351734,1
746690,2024-07-09 23:10:00+00:00,1,0.5585369471242624,0.5859996811622787,0.6345968951669004,1
745803,2024-07-09 23:10:00+00:00,1,0.6373938505258456,0.5632164300782234,0.5963197002719209,1
746937,2024-07-09 23:10:00+00:00,1,0.5422161279596828,0.5389178441500574,0.5755270929692463,1
746368,2024-07-10 00:10:00+00:00,1,0.5886134335219947,0.5852340191913323,0.6701421150657656,1
745968,2024-07-10 00:10:00+00:00,0,0.517774241716957,0.5868894728541906,0.8651799695520656,1
746206,2024-07-10 01:38:00+00:00,0,0.5320889899050308,0.4935763685840823,0.21840230678585193,1
747180,2024-07-10 01:40:00+00:00,0,0.6159470054902604,0.5978791472907209,0.6247033139507765,1
745393,2024-07-10 01:40:00+00:00,0,0.5772476397543065,0.5986673066465888,0.8583335029128885,1
745316,2024-07-10 01:45:00+00:00,1,0.6048147737764799,0.607927917438776,0.499240567637266,1
746772,2024-07-10 18:10:00+00:00,1,0.5185609746793468,0.5047751016656055,0.3426813857199973,1
747015,2024-07-10 22:35:00+00:00,0,0.6071495989821075,0.6019206425256547,0.9628601863754762,1
746453,2024-07-10 22:40:00+00:00,1,0.5653606768376288,0.46594618942583566,0.32585915488486866,1
745394,2024-07-10 22:40:00+00:00,0,0.5876946277499852,0.5696832637318695,0.9115830184623874,1
745069,2024-07-10 22:50:00+00:00,0,0.5428738824125733,0.5443915717726601,0.3182447012905262,1
745556,2024-07-10 23:05:00+00:00,1,0.5409386974712603,0.4840387547113065,0.36158423447828647,1
745796,2024-07-10 23:10:00+00:00,1,0.581869443435894,0.5651591667850348,0.5105937796315954,1
746934,2024-07-10 23:10:00+00:00,0,0.5504125054374229,0.554825668626433,0.7613658966073575,1
746689,2024-07-10 23:10:00+00:00,0,0.5371256102118247,0.5341013644493361,0.47482505019552457,1
745156,2024-07-10 23:45:00+00:00,0,0.5284388620505934,0.5104091248237069,0.18699282232598988,1
745969,2024-07-11 00:10:00+00:00,1,0.6298625663934035,0.5587494613456436,0.9262859728367245,1
746366,2024-07-11 00:10:00+00:00,1,0.5723666296330417,0.6410621534489295,0.9449185370215477,1
746205,2024-07-11 01:38:00+00:00,1,0.5746572436857873,0.5445219756597975,0.790184639480867,1
747179,2024-07-11 01:40:00+00:00,1,0.5917342310945187,0.6106993989827488,0.7504284688193644,1
745318,2024-07-11 01:45:00+00:00,0,0.5837015727509874,0.6089827835373428,0.7359633503601586,1
746688,2024-07-11 17:10:00+00:00,1,0.5403434697422004,0.5479924986707775,0.649457706317051,1
746452,2024-07-11 17:10:00+00:00,1,0.5403040171231961,0.513906490265505,0.36365127958520355,1
745799,2024-07-11 17:10:00+00:00,1,0.5621037836097007,0.5378278912149325,0.6287766009187724,1
745967,2024-07-11 18:10:00+00:00,0,0.5853008662200089,0.5463111816793799,0.42413296825224317,1
745313,2024-07-11 19:45:00+00:00,0,0.5938138926005114,0.6287896705475701,0.5845923151144967,1
745558,2024-07-11 22:05:00+00:00,1,0.5564781306725608,0.5533255710779167,0.4298311725331216,1
747011,2024-07-11 22:35:00+00:00,0,0.6015293564008966,0.6024292329668393,0.8502514616942918,1
745065,2024-07-11 22:50:00+00:00,1,0.5986734639363895,0.5721858783116037,0.19682599778081597,1
746935,2024-07-11 23:10:00+00:00,1,0.5201173780142753,0.5855205472153169,0.6060836423523265,1
746367,2024-07-12 00:10:00+00:00,1,0.5922191582785016,0.630866266799389,0.8999775220382723,1
746204,2024-07-12 01:38:00+00:00,0,0.6017922220367238,0.5840173837136889,0.8115277926231622,1
747178,2024-07-12 01:40:00+00:00,1,0.5640352216620896,0.6352067036434933,0.6034335514558566,1
746450,2024-07-12 22:40:00+00:00,0,0.5269146622898707,0.5401022203465987,0.21758726056322636,1
745552,2024-07-12 22:40:00+00:00,0,0.541767940324151,0.5785545352676394,0.8240873446826104,1
745064,2024-07-12 22:50:00+00:00,1,0.5368613618304547,0.5386590992213726,0.5079477873495006,1
747012,2024-07-12 23:05:00+00:00,0,0.6499416679433577,0.6086181862222536,0.8699019497535898,1
746936,2024-07-12 23:10:00+00:00,0,0.5448202261047749,0.5770003956467699,0.4047007412084673,1
745800,2024-07-12 23:10:00+00:00,1,0.5332018257871619,0.6081810041683918,0.3344649709885226,1
746685,2024-07-12 23:10:00+00:00,1,0.5749845408713283,0.5543135912301556,0.7976055253837576,1
746371,2024-07-13 00:10:00+00:00,1,0.48027111184919863,0.5622773592153909,0.7399138706119575,1
746774,2024-07-13 00:10:00+00:00,0,0.5942477837360189,0.593671042726808,0.8593417321550153,1
745965,2024-07-13 00:10:00+00:00,0,0.5394537823834167,0.5235069583994431,0.25521976462140583,1
745153,2024-07-13 00:15:00+00:00,0,0.5730012958563069,0.5954449195140924,0.9417973972202949,1
746207,2024-07-13 01:38:00+00:00,1,0.610806372341106,0.5221305194937106,0.8616139864854744,1
747175,2024-07-13 01:40:00+00:00,1,0.5881107770229973,0.6152406526939911,0.5261941807196755,1
745390,2024-07-13 01:40:00+00:00,0,0.5711877549814365,0.5878569552599587,0.8463227079525873,1
745312,2024-07-13 02:15:00+00:00,1,0.5495687193853486,0.4970771956359871,0.2584025747930749,1
746447,2024-07-13 17:10:00+00:00,1,0.523453744335885,0.5681398447931157,0.2890783279793921,1
746766,2024-07-13 18:10:00+00:00,0,0.5828511380268214,0.5308571201705664,0.5337796168608123,1
745152,2024-07-13 18:15:00+00:00,1,0.5809042432721755,0.5830781951744889,0.6565424001978919,1
745549,2024-07-13 20:05:00+00:00,1,0.5765626215333461,0.624639494344947,0.8855508330968409,1
747013,2024-07-13 20:05:00+00:00,0,0.5805251572149716,0.5537469346323244,0.7709941515936383,1
745067,2024-07-13 20:10:00+00:00,0,0.5293190160760042,0.589457428400686,0.4717121448315025,1
745798,2024-07-13 20:10:00+00:00,1,0.5386388458536097,0.6004447616899844,0.5617264193394826,1
746930,2024-07-13 20:10:00+00:00,1,0.5348213666544614,0.5399921488416586,0.21997107535037036,1
746369,2024-07-13 20:10:00+00:00,0,0.5421267365836736,0.5973681447872691,0.8064061082563222,1
745963,2024-07-13 20:10:00+00:00,0,0.5459377045109202,0.4800311363211564,0.5470634515510788,1
746687,2024-07-13 20:10:00+00:00,1,0.5423496659545074,0.5260221340570637,0.6859919997451869,1
745311,2024-07-13 23:15:00+00:00,0,0.563214639199026,0.49513935048826596,0.17895363716047133,1
745392,2024-07-13 23:15:00+00:00,1,0.5712820492093879,0.5564293274296066,0.8958634789455892,1
746202,2024-07-14 01:38:00+00:00,1,0.5460518398956372,0.460245838890939,0.4801482789556186,1
747177,2024-07-14 02:10:00+00:00,1,0.5939892111416544,0.5460908652864708,0.2327686739621603,1
747009,2024-07-14 15:35:00+00:00,1,0.6308483222641184,0.5399903920344387,0.6581146818311373,1
746932,2024-07-14 17:35:00+00:00,1,0.5723517062966857,0.5797249739626865,0.4249172537886398,1
745551,2024-07-14 17:35:00+00:00,0,0.5623478691486762,0.6297539068209198,0.5641983143059852,1
745066,2024-07-14 17:40:00+00:00,1,0.5044402179971706,0.48774229095717353,0.2107974010122105,1
746686,2024-07-14 17:40:00+00:00,0,0.5488862384127935,0.6182022003674312,0.6170113116076469,1
746449,2024-07-14 17:40:00+00:00,1,0.506672453277419,0.5262136012162458,0.13293585915727285,1
745797,2024-07-14 17:40:00+00:00,0,0.542974522287619,0.608116740786639,0.26786700415611836,1
746769,2024-07-14 18:10:00+00:00,0,0.588802599515376,0.5455852401818401,0.43889677324090404,1
746370,2024-07-14 18:10:00+00:00,0,0.528749512236764,0.5423905586441135,0.6922663510572825,1
745962,2024-07-14 18:10:00+00:00,1,0.5904197264472459,0.5654718736283179,0.4409719650775852,1
745151,2024-07-14 18:15:00+00:00,0,0.5903912965273759,0.5670125236608269,0.6696213608586823,1
745314,2024-07-14 20:05:00+00:00,1,0.5789441919225126,0.5094984740177767,0.21730128470136736,1
746201,2024-07-14 20:07:00+00:00,1,0.5473895391565442,0.4783126050267879,0.39055585061438236,1
747176,2024-07-14 20:10:00+00:00,0,0.5605223658270414,0.5254347096996597,0.3521204666193111,1
745385,2024-07-14 20:10:00+00:00,0,0.5649740723414799,0.5424922403221348,0.4596782551395071,1
746854,2024-07-19 18:20:00+00:00,0,0.5438380500028185,0.514235243638962,0.4346867819673912,1
745481,2024-07-19 22:40:00+00:00,1,0.4999076149384267,0.4643977538306913,0.10513973600544468,1
744829,2024-07-19 22:45:00+00:00,1,0.5731427424047907,0.5264967733906448,0.34529157281262524,1
745721,2024-07-19 23:05:00+00:00,1,0.6730006557385817,0.5490324065893671,0.7375608606444325,1
744911,2024-07-19 23:07:00+00:00,0,0.563707029737039,0.4866142865128611,0.36589234423233796,1
746040,2024-07-19 23:10:00+00:00,1,0.581578077777405,0.5199745806144974,0.5825160487686813,1
746618,2024-07-19 23:10:00+00:00,1,0.59267854612576,0.5733306703021094,0.7529860206281541,1
744990,2024-07-20 00:05:00+00:00,0,0.5781106646895695,0.5519918579122761,0.3325228004786867,1
746284,2024-07-20 00:10:00+00:00,1,0.5906865724112791,0.6252670330544503,0.8274822439743964,1
746531,2024-07-20 00:40:00+00:00,1,0.5883955448845035,0.5906200022912681,0.6382156904269725,1
745640,2024-07-20 01:40:00+00:00,1,0.6233610499227604,0.5696941809822774,0.6478204270012979,1
746123,2024-07-20 02:10:00+00:00,1,0.6097224604106772,0.5825775608055742,0.695746909089783,1
745228,2024-07-20 02:10:00+00:00,0,0.6051552013620413,0.5179553335621851,0.39080625105765,1
745720,2024-07-20 17:05:00+00:00,0,0.587523703892305,0.5752217161088866,0.7214375962411407,1
744910,2024-07-20 19:07:00+00:00,0,0.49956359015349294,0.488257952438262,0.43192376969727736,1
745638,2024-07-20 20:07:00+00:00,1,0.5370491307805488,0.5707224477587776,0.08991178530095487,1
746041,2024-07-20 20:10:00+00:00,0,0.5577144462641154,0.5441292356841227,0.4278004213431962,1
745478,2024-07-20 22:40:00+00:00,1,0.45757291971578823,0.4626921399061061,0.0493462533176054,1
744830,2024-07-20 22:45:00+00:00,1,0.5540998190093054,0.5118895386873893,0.6565573576780979,1
744994,2024-07-20 23:05:00+00:00,0,0.5464667107657086,0.529014752369645,0.6017074867933054,1
745880,2024-07-20 23:10:00+00:00,0,0.5680796733945482,0.5942418786356782,0.6806423874786114,1
746286,2024-07-20 23:10:00+00:00,1,0.5952438297772505,0.5983048877125469,0.626305330250846,1
746613,2024-07-20 23:10:00+00:00,0,0.5298372914374374,0.5395796436554168,0.5716060288480453,1
746852,2024-07-20 23:15:00+00:00,0,0.5547268011281733,0.5271695785115853,0.38357442880086823,1
746121,2024-07-20 23:15:00+00:00,1,0.6087189478075477,0.5802769260563593,0.752840858428447,1
747096,2024-07-20 23:20:00+00:00,0,0.559775000526575,0.5226083329670974,0.7994059772802894,1
746527,2024-07-21 00:10:00+00:00,1,0.5430143232316285,0.5586210125586643,0.20249439513517825,1
745229,2024-07-21 01:40:00+00:00,0,0.6082326450376242,0.5413912964258487,0.5169530394604022,1
745882,2024-07-21 17:05:00+00:00,0,0.5609246821545586,0.6240584251113679,0.7749914800476433,1
747094,2024-07-21 17:35:00+00:00,0,0.5348055789768353,0.5287501247847262,0.7261282140566252,1
745722,2024-07-21 17:35:00+00:00,0,0.6282085959764879,0.5547983191554492,0.8135135995269973,1
744831,2024-07-21 17:35:00+00:00,1,0.5102315524369724,0.4804209710339475,0.3090893675420168,1
745470,2024-07-21 17:35:00+00:00,0,0.446033122902689,0.5207328369999474,0.04952741776859843,1
744909,2024-07-21 17:37:00+00:00,1,0.5451818085379788,0.5120757684405565,0.5851944597604091,1
746042,2024-07-21 17:40:00+00:00,1,0.5529440482863178,0.5761346856691735,0.7499252470381937,1
746610,2024-07-21 17:40:00+00:00,0,0.5507218934163197,0.4979421438323639,0.6468877296020734,1
746287,2024-07-21 18:10:00+00:00,1,0.5919802033721506,0.6012789406200741,0.49359026288195873,1
746853,2024-07-21 18:20:00+00:00,1,0.5843200285450464,0.5151299954989178,0.635288886022267,1
744991,2024-07-21 18:35:00+00:00,1,0.553768304904521,0.501723447834808,0.5049265332808275,1
746528,2024-07-21 19:10:00+00:00,0,0.5198051701241807,0.5228839612282262,0.23490416479652318,1
745633,2024-07-21 20:07:00+00:00,0,0.5228111943651729,0.5739334331742064,0.4961547528106792,1
745230,2024-07-21 20:10:00+00:00,1,0.6357057850820866,0.5508141576203983,0.37957219324875585,1
746125,2024-07-21 23:10:00+00:00,1,0.5871049334763253,0.46169485906399615,0.6831033092396309,1
745717,2024-07-22 17:05:00+00:00,1,0.6038275040685571,0.5707249214113808,0.814098452236168,1
746034,2024-07-22 22:40:00+00:00,0,0.580129775724223,0.5450196526664178,0.5782224973840648,1
746612,2024-07-22 22:40:00+00:00,0,0.565335055912684,0.5122404477854285,0.5842474593502625,1
745473,2024-07-22 22:40:00+00:00,1,0.5279558663201095,0.5343980210632361,0.38747198848013437,1
747095,2024-07-22 23:20:00+00:00,0,0.5339938226728268,0.48689708950968286,0.4580735426685611,1
745881,2024-07-22 23:40:00+00:00,1,0.5321826710599541,0.5514986663001724,0.7603387995195068,1
746850,2024-07-23 00:05:00+00:00,1,0.5111897772390457,0.5024598235847123,0.20548836700747616,1
744988,2024-07-23 00:05:00+00:00,1,0.5691686782683991,0.6135845271125414,0.42888954488199293,1
746280,2024-07-23 00:10:00+00:00,1,0.5927129931387554,0.5594349558072181,0.6639120799439868,1
746526,2024-07-23 00:40:00+00:00,1,0.5272081684074871,0.564624490266855,0.3529666234517966,1
745635,2024-07-23 01:40:00+00:00,1,0.578659106547739,0.5658079864591966,0.1528029894991873,1
745232,2024-07-23 01:40:00+00:00,0,0.605171185130391,0.5475077707554491,0.5690003304016839,1
746124,2024-07-23 02:10:00+00:00,1,0.575667514094456,0.622119744510379,0.4949062301992365,1
745475,2024-07-23 22:40:00+00:00,0,0.5118354474124063,0.5662693007347612,0.5625383920637809,1
746036,2024-07-23 22:40:00+00:00,1,0.5526002263774591,0.5255926593632979,0.4073265433094129,1
746614,2024-07-23 22:40:00+00:00,1,0.5846412211976743,0.5798566446649702,0.7547093384886012,1
744828,2024-07-23 22:45:00+00:00,0,0.5383748124284512,0.5585810539780582,0.19131364309059368,1
745715,2024-07-23 23:05:00+00:00,0,0.5912773301489195,0.5617022663731639,0.609271781737936,1
744904,2024-07-23 23:07:00+00:00,0,0.5058710752221418,0.5314682401613403,0.42468205033979955,1
745878,2024-07-23 23:40:00+00:00,0,0.5227388680565624,0.5142071668264225,0.6164856388012004,1
746848,2024-07-24 00:05:00+00:00,0,0.5381014411097285,0.5252464725896692,0.6560288846919554,1
744985,2024-07-24 00:05:00+00:00,1,0.56720752946715,0.6070417257849915,0.6977572999308649,1
746281,2024-07-24 00:10:00+00:00,0,0.5819180935368983,0.5487823351138182,0.47077251349116184,1
746524,2024-07-24 00:40:00+00:00,0,0.5333603098514307,0.5534294557113844,0.7525186671021428,1
745632,2024-07-24 01:40:00+00:00,1,0.5709633474596575,0.6056074764610858,0.26225957389815563,1
745227,2024-07-24 01:40:00+00:00,0,0.5900480881493184,0.522719060945452,0.5605474305898183,1
746118,2024-07-24 02:10:00+00:00,1,0.5905364628002352,0.5817884739035316,0.6777165798272503,1
747091,2024-07-24 16:20:00+00:00,0,0.552478763807494,0.5674445784652726,0.5885472894030608,1
745472,2024-07-24 16:35:00+00:00,1,0.5560109335032396,0.5162150836669723,0.5858928678685882,1
745877,2024-07-24 17:10:00+00:00,1,0.5486549983635808,0.5643118967638087,0.6617105814769021,1
746851,2024-07-24 18:20:00+00:00,0,0.5335625773215479,0.4915186073483297,0.5796774449095221,1
746525,2024-07-24 19:10:00+00:00,1,0.5222084523335392,0.4867760559597117,0.5173933589294112,1
745634,2024-07-24 19:37:00+00:00,0,0.5702217624383965,0.5473241299140664,0.2772664830129243,1
745231,2024-07-24 19:40:00+00:00,0,0.6016979272288446,0.4812044837279184,0.33494311203418164,1
746035,2024-07-24 22:40:00+00:00,1,0.543102528565632,0.5591816275510815,0.5198735947435867,1
746611,2024-07-24 22:40:00+00:00,1,0.5782212721211513,0.5321220490926617,0.7245694549874361,1
744824,2024-07-24 22:45:00+00:00,0,0.5704723276471565,0.550385156815846,0.6016219622435246,1
745716,2024-07-24 23:05:00+00:00,0,0.5524105299718655,0.5936084920843493,0.5745842124350389,1
744905,2024-07-24 23:07:00+00:00,1,0.5646594560314085,0.5412315487150448,0.6111206697056261,1
744989,2024-07-25 00:05:00+00:00,1,0.6009257911387983,0.5958691699079331,0.6846182128510486,1
746279,2024-07-25 00:10:00+00:00,0,0.5784131842362162,0.5923766505379144,0.6170396418438706,1
746119,2024-07-25 02:10:00+00:00,0,0.5444149635461685,0.5964208746191314,0.6547038591264206,1
744827,2024-07-25 16:05:00+00:00,0,0.5439689664417188,0.5542631145163964,0.36936907304848426,1
746037,2024-07-25 16:10:00+00:00,0,0.5384874030046151,0.5760385010196917,0.4820632468366719,1
746609,2024-07-25 17:10:00+00:00,0,0.5635213229193239,0.5074857059731578,0.5867892156474214,1
744984,2024-07-25 18:35:00+00:00,1,0.6071957646424949,0.5906753067213476,0.4416657532949433,1
744907,2024-07-25 19:07:00+00:00,0,0.5180097554677588,0.48957732555850897,0.33274242354396744,1
