y,linear,tree,run,inner_fold,game_date,outer_fold
0,0.5387725166042779,0.5140758027282702,0.1359310699279456,3,2024-06-09 17:35:00+00:00,1
1,0.552033056610335,0.5574626328085702,0.3957667943763779,3,2024-06-09 17:35:00+00:00,1
0,0.5380199660466105,0.5479016940403578,0.6311596524874356,3,2024-06-09 17:40:00+00:00,1
1,0.5676661956539217,0.5468414264116007,0.7631408260473347,3,2024-06-09 17:40:00+00:00,1
0,0.5562349643899102,0.5227238736599621,0.376536315223694,3,2024-06-09 17:40:00+00:00,1
0,0.5504975062991034,0.5719018898006856,0.23553160962812747,3,2024-06-09 17:40:00+00:00,1
0,0.5544216141208863,0.5581422665466461,0.7733383069576428,3,2024-06-09 18:10:00+00:00,1
0,0.5897889094857997,0.5810033079241695,0.6676752405299001,3,2024-06-09 18:10:00+00:00,1
1,0.5644716078082255,0.5563530828993389,0.6350037484251341,3,2024-06-09 18:15:00+00:00,1
0,0.5627806843358711,0.5525546782995293,0.42124523808007,3,2024-06-09 20:07:00+00:00,1
1,0.5431806140089086,0.528627120710226,0.4753031824891125,3,2024-06-09 20:07:00+00:00,1
0,0.5702242223637519,0.5609976373898267,0.23945864890906968,3,2024-06-09 20:10:00+00:00,1
1,0.5567607562768715,0.5512808581832631,0.3281075552743687,3,2024-06-09 23:10:00+00:00,1
0,0.5528937362119432,0.537087299899096,0.5824801422801518,3,2024-06-10 22:50:00+00:00,1
1,0.5768842932507833,0.5700398717359135,0.7409043287937676,3,2024-06-10 23:40:00+00:00,1
0,0.5429855755302828,0.5250158620060029,0.1725268554543093,3,2024-06-11 00:10:00+00:00,1
1,0.5751660993152089,0.546874726568409,0.41174101565242877,3,2024-06-11 00:10:00+00:00,1
1,0.5427587325975506,0.5770661215061065,0.769280029466668,3,2024-06-11 01:40:00+00:00,1
1,0.5848306490459473,0.5789916780966546,0.5177935622572429,3,2024-06-11 01:40:00+00:00,1
1,0.5497175527981827,0.5306291481669021,0.09827595543627264,3,2024-06-11 01:45:00+00:00,1
1,0.5646104894617827,0.5452787828176046,0.6957383181539337,3,2024-06-11 22:35:00+00:00,1
0,0.5680279550741227,0.532286865407528,0.6230057534461688,3,2024-06-11 22:40:00+00:00,1
1,0.5638278675129692,0.5677505691901905,0.8736969567252892,3,2024-06-11 22:50:00+00:00,1
0,0.5403992812952371,0.5388225913700135,0.1849125773002605,3,2024-06-11 23:10:00+00:00,1
0,0.5845014332756023,0.5528039671909216,0.4659548089135132,3,2024-06-11 23:10:00+00:00,1
0,0.5895593314684854,0.5546565919154606,0.5535099133698775,3,2024-06-11 23:10:00+00:00,1
0,0.5812687774639737,0.5941333668849315,0.9124679820930791,3,2024-06-11 23:40:00+00:00,1
0,0.5812339568115298,0.5690837613886573,0.27370669190597646,3,2024-06-11 23:45:00+00:00,1
0,0.5681343965681142,0.5720818044851205,0.3378220587654436,3,2024-06-12 00:10:00+00:00,1
0,0.5551847392674761,0.5240013000468539,0.11163803308452389,3,2024-06-12 00:10:00+00:00,1
1,0.5467763082317155,0.5774393488259805,0.9119368488078017,3,2024-06-12 01:40:00+00:00,1
1,0.5669262935906986,0.5501272765127787,0.14722548411024633,3,2024-06-12 01:40:00+00:00,1
1,0.5739850266836363,0.5689855941957478,0.7532863734189884,3,2024-06-12 01:40:00+00:00,1
0,0.5462442070422879,0.5315172161186738,0.549213915848077,3,2024-06-12 01:45:00+00:00,1
1,0.5986298355623939,0.5745042043442146,0.541787356250287,3,2024-06-12 02:10:00+00:00,1
1,0.5750079123415848,0.5734718088242968,0.8726670932026435,3,2024-06-12 17:10:00+00:00,1
1,0.572446327559487,0.5678594977212051,0.35931316590026646,3,2024-06-12 18:10:00+00:00,1
1,0.5366563662805895,0.5379892512005536,0.1425938944527824,3,2024-06-12 19:45:00+00:00,1
1,0.5677602173560907,0.5510690118478893,0.5488818684556839,3,2024-06-12 20:10:00+00:00,1
1,0.5683923261894618,0.5632345632038595,0.7245894136865768,3,2024-06-12 22:35:00+00:00,1
0,0.5655603556966532,0.547782371243175,0.7769742913471842,3,2024-06-12 22:40:00+00:00,1
0,0.5544065656380097,0.5454587168705106,0.4021002300483424,3,2024-06-12 22:50:00+00:00,1
1,0.5913765358610736,0.5555837179285497,0.7416647431126983,3,2024-06-12 23:10:00+00:00,1
1,0.5723726627811863,0.5737674242023524,0.7602018837715955,3,2024-06-12 23:10:00+00:00,1
1,0.5498620641731242,0.5325908955642547,0.2476934023527966,3,2024-06-12 23:10:00+00:00,1
1,0.5749112822307308,0.5617646270499606,0.6820986919573765,3,2024-06-12 23:45:00+00:00,1
0,0.5564193036532518,0.5358927214954948,0.29940971301440283,3,2024-06-13 00:10:00+00:00,1
0,0.571477769369619,0.5395223644293168,0.2631184588559809,3,2024-06-13 01:40:00+00:00,1
1,0.544123255837206,0.5441791034577138,0.8384974691648365,3,2024-06-13 01:40:00+00:00,1
0,0.598645439158659,0.550973753662137,0.7597535268889842,3,2024-06-13 02:10:00+00:00,1
0,0.5549570123083668,0.5514741851676176,0.8192722439529823,3,2024-06-13 17:05:00+00:00,1
1,0.5605403618295149,0.5503761554605838,0.8221790171103006,3,2024-06-13 17:10:00+00:00,1
1,0.5617302293689459,0.5457418740033052,0.4044765555425515,3,2024-06-13 18:10:00+00:00,1
1,0.5797278818419517,0.5650596875835611,0.5663031191684111,3,2024-06-13 18:15:00+00:00,1
1,0.5639892590355035,0.5452300343134301,0.7143610334123895,3,2024-06-13 22:50:00+00:00,1
1,0.5770989695148012,0.5385110776147383,0.5069679093448654,3,2024-06-13 23:10:00+00:00,1
1,0.5611349468400616,0.5459442158722624,0.5178229206199634,3,2024-06-13 23:10:00+00:00,1
1,0.5603665438445169,0.5706671795549599,0.7176458381410159,3,2024-06-13 23:40:00+00:00,1
0,0.5428481176666775,0.5395433143279047,0.8427087543378435,3,2024-06-14 01:40:00+00:00,1
1,0.5624174865635849,0.5514393568953735,0.2606647757034223,3,2024-06-14 01:40:00+00:00,1
0,0.5912918699727193,0.5683268808804941,0.7595003044596623,3,2024-06-14 02:10:00+00:00,1
0,0.5655996614652747,0.5269275666222998,0.6660085634712649,3,2024-06-14 18:20:00+00:00,1
0,0.571083795972713,0.5358331686468817,0.7130158407269984,3,2024-06-14 22:30:00+00:00,1
1,0.5584887046113526,0.5637782024370532,0.8075536715230639,3,2024-06-14 22:45:00+00:00,1
0,0.5676781964811566,0.5526826045763803,0.6177550567216471,3,2024-06-14 23:05:00+00:00,1
0,0.5475035875221732,0.5222596695077671,0.47769327706424286,3,2024-06-14 23:07:00+00:00,1
1,0.574694786803596,0.5352168067493283,0.37435517836059495,3,2024-06-14 23:10:00+00:00,1
1,0.5929140166241718,0.5540243093633069,0.8253493800293815,3,2024-06-14 23:20:00+00:00,1
1,0.5864070091455482,0.569934420338672,0.5655680121890706,3,2024-06-15 00:10:00+00:00,1
1,0.5504470189412675,0.5675819387316908,0.6362142342310694,3,2024-06-15 00:10:00+00:00,1
0,0.5708757745382287,0.5644567602478975,0.5362094362527098,3,2024-06-15 00:10:00+00:00,1
0,0.5541207621963057,0.5862766334990785,0.7184163590486752,3,2024-06-15 00:40:00+00:00,1
1,0.5477656879515763,0.5442258721988097,0.7679592806476319,3,2024-06-15 01:40:00+00:00,1
1,0.5690364671464224,0.5492115988886715,0.6034229187309749,3,2024-06-15 02:10:00+00:00,1
1,0.5686532075571654,0.5527750004197366,0.4551037150774465,3,2024-06-15 02:10:00+00:00,1
0,0.5414745631595471,0.5380009628158705,0.20832774030027496,3,2024-06-15 02:15:00+00:00,1
1,0.5734541966075177,0.5429389497299185,0.6892427738233918,3,2024-06-15 18:20:00+00:00,1
1,0.5591340520754456,0.5226773288800092,0.36543456759421145,3,2024-06-15 19:07:00+00:00,1
0,0.5538897754220465,0.5297851092142579,0.3566500955504872,3,2024-06-15 20:05:00+00:00,1
1,0.5600821530014138,0.552135830550997,0.4012517166813546,3,2024-06-15 20:05:00+00:00,1
1,0.553753732827298,0.5601548852914453,0.5069797013468602,3,2024-06-15 20:05:00+00:00,1
0,0.5877086918469351,0.5546367999746775,0.31312020767796256,3,2024-06-15 20:10:00+00:00,1
1,0.5548261994040554,0.5201137019927091,0.47492103109019523,3,2024-06-15 20:10:00+00:00,1
1,0.5781426986718566,0.5573663150402984,0.6321619335419776,3,2024-06-15 20:10:00+00:00,1
1,0.5845153861288915,0.5434069554772915,0.41679703938134194,3,2024-06-15 20:10:00+00:00,1
1,0.5705510356767366,0.5424526789793783,0.7319225190914893,3,2024-06-15 23:15:00+00:00,1
1,0.5673610387342582,0.5323621212181503,0.7374868751108113,3,2024-06-15 23:15:00+00:00,1
1,0.604838731146201,0.573614326346309,0.9181859754840858,3,2024-06-16 01:10:00+00:00,1
0,0.5690291700517885,0.5553698715797921,0.40957697562403034,3,2024-06-16 01:10:00+00:00,1
0,0.5529568958926482,0.5501354319958104,0.469941200443994,3,2024-06-16 02:10:00+00:00,1
0,0.569370501567447,0.5349290402053771,0.5173025234527644,3,2024-06-16 17:05:00+00:00,1
1,0.5575052263626719,0.5308490025555531,0.33397728380276526,3,2024-06-16 17:35:00+00:00,1
0,0.5759308667181102,0.5725798473231943,0.7456893738821747,3,2024-06-16 17:35:00+00:00,1
1,0.5339555573984128,0.5279851976887101,0.6866992416648428,3,2024-06-16 17:35:00+00:00,1
1,0.5563230881532492,0.5204710570447376,0.7307544204672595,3,2024-06-16 17:37:00+00:00,1
1,0.5538550429270996,0.5372042830988774,0.4494976759455529,3,2024-06-16 17:40:00+00:00,1
1,0.5768541876530023,0.5402451667197945,0.1607141820913416,3,2024-06-16 18:10:00+00:00,1
1,0.5742218068946225,0.557869460350931,0.21257948062799514,3,2024-06-16 18:10:00+00:00,1
1,0.5450910164407218,0.5565169800237415,0.845184074302442,3,2024-06-16 18:10:00+00:00,1
0,0.5670323480887339,0.5709371282601818,0.6218988460172907,3,2024-06-16 19:10:00+00:00,1
1,0.5577259159459323,0.5487304069832551,0.25784608295334627,3,2024-06-16 20:05:00+00:00,1
1,0.5916136569220752,0.5674323513499847,0.5902927113034746,3,2024-06-16 20:10:00+00:00,1
1,0.5513430346054023,0.5304865460942697,0.4130186334138014,3,2024-06-16 20:10:00+00:00,1
1,0.5613119322823299,0.566269134064365,0.7019074638144103,3,2024-06-16 20:10:00+00:00,1
1,0.5704655519866869,0.5442984178820436,0.6083885982729604,3,2024-06-16 23:10:00+00:00,1
1,0.5596110646488883,0.5463457311369908,0.9094760309767491,4,2024-06-17 22:40:00+00:00,1
1,0.5427715687635261,0.5732790410451276,0.5219557551962075,4,2024-06-17 22:40:00+00:00,1
0,0.577310914556583,0.5786506233243757,0.7306737360916863,4,2024-06-17 22:40:00+00:00,1
0,0.5261506472544486,0.4917457114079251,0.29915533729157595,4,2024-06-17 23:07:00+00:00,1
1,0.5631033836001852,0.5002271465847122,0.7596088503567032,4,2024-06-17 23:20:00+00:00,1
0,0.5738589442734399,0.5178620718961818,0.5770690206743814,4,2024-06-18 00:05:00+00:00,1
0,0.5348998464845568,0.5062315181638631,0.4961053193595623,4,2024-06-18 00:05:00+00:00,1
0,0.5275637379567943,0.4936122294750434,0.19692471830104483,4,2024-06-18 00:40:00+00:00,1
1,0.5602001048742635,0.6354734061936286,0.5618613604060256,4,2024-06-18 01:38:00+00:00,1
1,0.5387612370976007,0.5761794766270433,0.7694253432307415,4,2024-06-18 22:10:00+00:00,1
0,0.5709221194463819,0.5510350130334146,0.8208421496173361,4,2024-06-18 22:40:00+00:00,1
1,0.48634006912820377,0.515232730217788,0.33931340076199507,4,2024-06-18 22:40:00+00:00,1
0,0.5617597791972379,0.5397532473557897,0.7253164997237996,4,2024-06-18 22:40:00+00:00,1
0,0.52312513988832,0.5039326432093459,0.4227755896746786,4,2024-06-18 22:45:00+00:00,1
1,0.5530522438032036,0.5261302148363448,0.18504562164824606,4,2024-06-18 23:05:00+00:00,1
0,0.5371402460534288,0.47852056216544075,0.18952141233093103,4,2024-06-18 23:07:00+00:00,1
1,0.5624736167138285,0.5077068043587923,0.743812069244394,4,2024-06-18 23:20:00+00:00,1
1,0.551807232765638,0.6229875202447884,0.696440592559466,4,2024-06-18 23:40:00+00:00,1
1,0.5531395204123591,0.497508685205909,0.2832997573569505,4,2024-06-19 00:05:00+00:00,1
0,0.5449623397383005,0.4918409587837885,0.566211413724799,4,2024-06-19 00:05:00+00:00,1
1,0.5580226534611036,0.5733133311584419,0.3449659780556149,4,2024-06-19 00:10:00+00:00,1
0,0.5055544189571642,0.4595369293741664,0.31439471747393705,4,2024-06-19 00:40:00+00:00,1
0,0.5486301078938948,0.5984304687402199,0.7292249103456334,4,2024-06-19 01:38:00+00:00,1
1,0.5667533614012791,0.536720993053195,0.5644704756728836,4,2024-06-19 01:40:00+00:00,1
1,0.5474211759606321,0.5205949018733277,0.2023251486444024,4,2024-06-19 16:20:00+00:00,1
1,0.5462215746343833,0.49905968378043464,0.6535880040903174,4,2024-06-19 16:35:00+00:00,1
1,0.5757500004522762,0.5648720385022304,0.6791694285819008,4,2024-06-19 16:40:00+00:00,1
0,0.5133978441095389,0.5550344320138486,0.6687441097325231,4,2024-06-19 17:05:00+00:00,1
1,0.5608398768011013,0.487855006488976,0.5950131083454896,4,2024-06-19 18:20:00+00:00,1
1,0.5116221995420966,0.48274868689641526,0.20692178721157337,4,2024-06-19 20:05:00+00:00,1
1,0.5694527981848357,0.5488651161992403,0.734309519535789,4,2024-06-19 22:40:00+00:00,1
0,0.5473657122121854,0.5342346576103648,0.18608296751300427,4,2024-06-19 23:05:00+00:00,1
0,0.5321907544653154,0.5427847196710011,0.20779192801174143,4,2024-06-19 23:07:00+00:00,1
0,0.546848777330366,0.5607266292213894,0.6465902540076752,4,2024-06-19 23:40:00+00:00,1
1,0.5562512218367027,0.5451445378328766,0.44657596006361533,4,2024-06-20 00:05:00+00:00,1
0,0.536009437346283,0.5155615741915939,0.09295207885634416,4,2024-06-20 00:10:00+00:00,1
1,0.5382683069622715,0.5252891047641864,0.2887521623951343,4,2024-06-20 00:40:00+00:00,1
0,0.5476153857215077,0.561814248407103,0.42404216844706655,4,2024-06-20 01:38:00+00:00,1
1,0.590285076444883,0.47811581510377943,0.4518926258511256,4,2024-06-20 01:40:00+00:00,1
0,0.518767442500741,0.5004341543480043,0.5238042762255244,4,2024-06-20 17:05:00+00:00,1
1,0.5676741200355618,0.576175246530919,0.6908459814173967,4,2024-06-20 17:10:00+00:00,1
0,0.5414854524108114,0.5202058739848201,0.6742818378105694,4,2024-06-20 17:10:00+00:00,1
0,0.5422415664092249,0.5354637268650219,0.5417203037649356,4,2024-06-20 18:10:00+00:00,1
0,0.5381014848166108,0.5128092727407055,0.30836788338523885,4,2024-06-20 19:10:00+00:00,1
0,0.5524354353210518,0.49146574911561364,0.40582207585403507,4,2024-06-20 19:37:00+00:00,1
0,0.538926208339947,0.5257236526123371,0.18175752816410168,4,2024-06-20 20:05:00+00:00,1
1,0.5687608907695858,0.49809124928679444,0.4010745114534845,4,2024-06-20 23:15:00+00:00,1
1,0.6154704659179592,0.5513361656457018,0.6660869394182419,4,2024-06-21 01:40:00+00:00,1
0,0.538156421448332,0.4635239959544073,0.4719459281776571,4,2024-06-21 18:20:00+00:00,1
0,0.538595887729587,0.4707702467823549,0.35246111409346714,4,2024-06-21 22:40:00+00:00,1
0,0.53966044520222,0.54246476513796,0.5916174156944685,4,2024-06-21 22:40:00+00:00,1
1,0.5331938731220535,0.6415781425071011,0.7284416264675719,4,2024-06-21 22:40:00+00:00,1
0,0.5655164241872148,0.6009022846949587,0.5101620483611667,4,2024-06-21 23:05:00+00:00,1
1,0.5443546068383017,0.547342459788254,0.42180424097148905,4,2024-06-21 23:10:00+00:00,1
1,0.5651467503157448,0.5663931221788671,0.7697223951603268,4,2024-06-21 23:10:00+00:00,1
1,0.5435211201516178,0.4822384353007094,0.1712924566501342,4,2024-06-21 23:10:00+00:00,1
1,0.581666106373622,0.5325584834975342,0.5375006230190454,4,2024-06-22 00:05:00+00:00,1
1,0.5449805467188876,0.5134029071798428,0.14279818363592894,4,2024-06-22 00:10:00+00:00,1
0,0.5627564675802817,0.5768120705377006,0.44510200946178874,4,2024-06-22 00:40:00+00:00,1
1,0.5470837466836204,0.5088021758616089,0.329894940390523,4,2024-06-22 01:40:00+00:00,1
1,0.5807931638933296,0.6053264820853818,0.8141884307854376,4,2024-06-22 01:40:00+00:00,1
0,0.6049013645410216,0.5917171510289788,0.9114557728375063,4,2024-06-22 02:10:00+00:00,1
0,0.561826687672196,0.6220446408844581,0.5371247220399301,4,2024-06-22 17:10:00+00:00,1
1,0.5364125272031658,0.516332745399993,0.49762116800991285,4,2024-06-22 18:15:00+00:00,1
1,0.5467325266187398,0.499354409460417,0.2692101725450679,4,2024-06-22 18:20:00+00:00,1
1,0.5378913726549377,0.49518574847249575,0.5498477877189203,4,2024-06-22 20:05:00+00:00,1
1,0.5394374890874881,0.5264383511847179,0.3124202779318364,4,2024-06-22 20:05:00+00:00,1
1,0.5399519300531485,0.5678394782876808,0.6340002618219441,4,2024-06-22 20:05:00+00:00,1
0,0.5359200272922363,0.4562753321955322,0.29377898623032306,4,2024-06-22 20:07:00+00:00,1
0,0.5496713565424445,0.4981139103756668,0.2026601247077279,4,2024-06-22 20:10:00+00:00,1
1,0.5279706708983399,0.44325123676285766,0.19877874107645038,4,2024-06-22 20:10:00+00:00,1
1,0.5594899198073954,0.5702035018931831,0.5095809635072633,4,2024-06-22 20:10:00+00:00,1
0,0.5355883665650404,0.5235177099151272,0.15309810126505002,4,2024-06-22 20:10:00+00:00,1
1,0.567379194399542,0.6094368074249975,0.5724812091142996,4,2024-06-22 23:15:00+00:00,1
1,0.5786127934313336,0.6174832143920671,0.8140261303631855,4,2024-06-22 23:15:00+00:00,1
1,0.5590029516276053,0.5659130731311044,0.5413521359077283,4,2024-06-23 01:10:00+00:00,1
1,0.6051953237875227,0.6406615045682932,0.9325270969378902,4,2024-06-23 02:10:00+00:00,1
1,0.5385010018279721,0.6070614881475179,0.5332881289661543,4,2024-06-23 15:35:00+00:00,1
0,0.5378523499912049,0.5425598621447193,0.4652230375721287,4,2024-06-23 17:35:00+00:00,1
0,0.5623117298841153,0.5736090112717337,0.5849300435638165,4,2024-06-23 17:35:00+00:00,1
1,0.5348214909141652,0.5490333611291752,0.5774882783083009,4,2024-06-23 17:40:00+00:00,1
1,0.5779315796040443,0.6631601346513568,0.703964512973922,4,2024-06-23 17:40:00+00:00,1
0,0.5608721559480215,0.5125041612705811,0.2602816201836919,4,2024-06-23 17:40:00+00:00,1
1,0.54483104331978,0.5700434950980647,0.4779183009906046,4,2024-06-23 17:40:00+00:00,1
1,0.5180198321411207,0.4699399627041247,0.1610961273757046,4,2024-06-23 18:10:00+00:00,1
1,0.5285696554202793,0.5202840159431089,0.2966902431198408,4,2024-06-23 18:15:00+00:00,1
1,0.5293303177973104,0.5429862293398814,0.347615794965844,4,2024-06-23 18:35:00+00:00,1
0,0.5491956269532524,0.5388528067010193,0.5689876245340181,4,2024-06-23 19:10:00+00:00,1
0,0.5365314299791825,0.49498598692708473,0.4246742032066293,4,2024-06-23 20:07:00+00:00,1
0,0.5567640891946106,0.5956048323169626,0.7731765035768763,4,2024-06-23 20:10:00+00:00,1
0,0.578959847855058,0.44714127592818037,0.16334101830819805,4,2024-06-23 23:10:00+00:00,1
0,0.5593789058688077,0.5389423432920756,0.47539340726757334,4,2024-06-24 22:35:00+00:00,1
0,0.5187632780374578,0.4077476490613609,0.09194505371372266,4,2024-06-24 22:40:00+00:00,1
1,0.5349776792379378,0.44578487897985397,0.3385433826816348,4,2024-06-24 22:50:00+00:00,1
1,0.534900028321151,0.570669847832256,0.5367284049617993,4,2024-06-24 23:10:00+00:00,1
1,0.5632174487012279,0.6197967199392947,0.3702388727107975,4,2024-06-24 23:10:00+00:00,1
1,0.5388309886606499,0.48434503589287253,0.5159266248515266,4,2024-06-24 23:45:00+00:00,1
